user_id	nickname	sex	age	education_level	constellation	waist_circumference	height	body_type	colour	income	brand	married	pregnant_inhouse	child	child_age	child_sex	car	house	purchase_group	active_level	purchase_type	evaluate_concern	sale_sensitive	purchase_potential	purchase_loyalty	purchase_ability	purchase_credit	food	hotel	tourist	entertainment	first_traffic	second_traffic	
813	b7lWG2w4	1	35	4	1	50	200	1	9	28059	6	0	1	0	10	0	0	1	7	1	2	7	9	1	4	8	8	1011110	000	0101001100	1110010111	5	4	
814	OMh3vPzE	0	42	5	10	53	180	2	1	43120	2	0	0	1	43	1	0	1	5	10	2	6	7	3	3	8	5	0011001	101	0010110101	0000001010	5	2	
815	Ftin39TX	1	8	2	2	75	157	2	1	37258	3	1	1	0	34	0	1	0	10	5	5	9	1	9	10	6	2	1101010	001	1010101101	0010110110	4	5	
816	Hd3kqTUm	1	47	3	4	14	183	2	2	2850	4	0	0	0	46	0	1	1	9	5	4	1	3	10	7	7	7	0110101	110	0011000011	0101110110	2	5	
817	uGazT6cQ	1	14	1	8	55	141	2	7	68578	8	0	0	1	40	0	1	0	6	4	9	9	6	1	5	4	5	0001000	101	0000101111	1101001010	6	5	
818	6d1bhgZU	0	50	4	10	80	143	2	7	2461	8	0	0	0	49	0	1	1	9	1	2	1	8	3	7	1	5	0110010	010	0000000011	1001100100	3	4	
819	wzIeVnvy	1	19	5	1	29	189	3	6	40857	10	0	0	1	50	0	1	0	5	3	6	9	5	10	9	8	7	0011111	011	1001010101	0111001010	2	3	
820	JHCez1Nu	0	46	3	8	32	145	3	8	80826	9	1	1	1	20	0	1	0	1	8	6	7	9	7	3	10	8	1011110	001	0101001000	0100010111	6	1	
821	XGdl6YC8	1	42	1	8	21	147	3	9	970	3	1	0	0	25	1	0	1	9	9	9	9	5	8	10	1	9	0101011	010	1000100110	1010011011	6	4	
822	AEU5uQog	0	67	2	3	18	149	3	4	35256	10	1	1	0	27	0	1	0	4	10	8	6	9	8	8	4	1	1111011	000	1111110100	0000101001	6	2	
823	jyCKTzV4	1	15	5	4	56	162	2	3	17000	1	0	0	1	16	0	0	1	2	1	7	5	10	2	6	5	4	0101001	110	1111100100	1001001110	3	2	
824	6pnEJ9MI	0	19	2	3	50	148	1	9	40059	5	1	0	1	43	0	0	1	3	10	10	3	8	3	6	5	6	1001011	001	1110101010	0010110101	5	5	
825	2OHpAj7z	1	3	5	1	58	153	2	9	58443	7	0	0	1	10	1	0	1	4	6	7	8	8	8	5	10	7	0010010	001	0010110001	1001011000	5	5	
826	k5W7dJrI	1	16	3	9	46	196	1	8	12928	5	1	0	0	10	1	1	1	10	10	3	10	4	7	9	5	6	1010110	110	1111010100	0100110010	1	5	
827	h4WQVzwu	0	3	2	4	12	199	1	4	39429	6	0	1	0	10	1	1	0	8	5	10	6	8	1	3	2	9	1101111	010	0101001010	0101011101	4	3	
828	7nLsWV8E	0	52	4	11	69	180	2	7	52126	4	0	1	0	33	1	1	1	7	5	8	8	10	5	8	1	1	1001001	111	1000111001	1101110100	4	5	
829	TnuvkyRW	1	25	4	12	20	174	2	6	94052	6	1	1	1	19	1	0	1	7	4	7	1	5	10	3	5	9	1110110	011	0000001001	1011101111	2	1	
830	umxjvlX5	0	28	1	3	23	179	2	5	4916	2	1	0	1	30	1	0	0	5	4	4	4	8	6	7	8	2	0100010	101	0100100000	1011111100	6	1	
831	Wj09fVcz	0	5	2	2	14	179	3	9	99324	6	1	1	1	26	0	0	1	7	8	9	9	9	4	5	1	4	1010110	000	0000010000	1100001101	1	5	
832	65inRBNe	0	11	3	4	21	196	3	6	68808	6	0	1	0	1	0	1	0	5	8	9	1	9	1	4	10	3	1000000	101	0111000111	1010010100	3	6	
833	8w2WpSKv	0	38	2	3	57	166	2	6	59168	8	1	1	0	21	1	0	1	6	2	1	6	9	9	10	8	8	0010001	000	1110001001	0101011101	3	5	
834	YVqW74ZM	1	77	4	1	66	193	1	8	35825	1	0	0	1	2	1	1	1	7	1	5	3	6	10	3	1	8	1110100	000	0010000001	0001110101	1	6	
835	9N4WntRH	1	58	3	6	39	184	2	1	83533	9	0	1	1	4	1	0	1	7	2	4	10	6	4	9	10	4	1111000	110	0100110101	0001101110	2	6	
836	TmRAuexn	1	27	5	5	76	188	2	10	43714	6	1	1	1	24	0	0	0	1	4	3	5	10	2	4	6	9	1111100	100	1001100111	0110000010	3	6	
837	bAGZrTld	1	73	5	6	40	156	2	8	96029	4	0	1	0	41	0	1	0	2	6	4	8	6	1	10	8	8	1001101	110	0111011100	1000001001	1	5	
838	ZlysvDkd	0	10	2	1	70	145	1	9	35666	1	1	1	1	47	1	1	1	1	5	2	7	2	5	4	9	2	0001000	011	1101011000	1100101100	4	2	
839	CX7t3DN6	0	51	4	1	74	147	2	5	18076	6	1	0	1	5	0	1	1	8	9	9	8	9	7	10	7	9	1010111	111	1001110101	1110101000	1	4	
840	FVYmDotS	1	30	2	10	13	187	2	2	26549	2	1	0	0	46	1	1	1	4	1	1	2	3	4	1	2	4	0110111	011	1011000000	0110100111	1	1	
841	X9JpaOzU	1	9	2	5	58	143	3	4	76558	9	0	1	1	35	1	1	1	3	4	5	3	7	3	5	10	10	0000111	100	0111101111	1110100000	1	6	
842	YZbArhDG	0	30	4	2	35	178	1	7	81121	9	1	0	1	21	1	0	0	2	2	1	5	7	4	1	7	5	0110010	000	0100010001	0001001011	4	1	
843	K9z1qTNe	0	28	1	6	18	186	1	6	70622	1	1	0	0	12	0	1	0	8	9	8	8	7	4	7	3	3	0100111	101	1001111011	1101101111	1	1	
844	JXedyf7k	0	30	3	3	37	195	2	5	16239	9	0	1	1	11	1	0	0	2	2	4	7	8	10	2	3	10	0110010	000	0101011101	0010011111	4	3	
845	Lpq0hlYO	1	20	2	2	73	169	1	9	58291	4	0	1	0	38	1	0	0	9	2	10	5	10	10	10	4	5	0001010	101	1000010110	0101100111	2	1	
846	RKMV9pkF	1	57	4	9	68	180	1	4	65441	6	1	0	0	40	0	1	1	7	6	8	7	3	3	1	7	6	0011010	101	0110000011	0001110110	5	5	
847	OtI3Wahe	1	21	5	6	11	169	1	9	7106	4	0	0	0	23	0	0	0	10	6	5	8	1	8	9	1	2	0110111	010	1101000110	1101011011	5	6	
848	LhYASe1R	0	4	5	6	72	190	2	7	69970	6	1	1	1	41	1	0	0	3	9	3	8	2	6	2	2	10	0100111	010	1011100111	0101001100	2	2	
849	ku9SbwH6	1	27	3	5	28	186	1	8	72710	5	0	1	0	12	1	1	0	3	6	6	7	6	4	8	8	4	1100011	111	0000101011	1100011001	1	2	
850	ghAjFrZU	1	10	5	8	24	153	1	9	82210	6	1	1	0	48	1	1	1	2	6	1	6	8	10	6	2	4	1100111	111	0000010100	1010101001	4	3	
851	nGe7HibP	0	16	3	9	42	151	2	4	26754	8	0	1	1	37	1	1	1	5	7	10	5	8	3	2	9	7	1111011	001	1010101101	1100010010	4	2	
852	NYUmGZ4a	0	64	4	9	60	149	1	4	59116	5	1	0	0	44	0	1	0	6	3	7	8	2	1	3	5	10	1011010	011	0111010000	0110100000	6	1	
853	BSZjDpKy	0	73	5	11	59	155	1	8	27653	1	0	1	0	38	1	0	1	8	9	1	10	6	4	4	8	10	1010101	000	1101111011	0111001011	4	3	
854	XPRcF2ZH	1	41	3	7	64	151	3	5	53681	4	0	1	0	21	0	1	1	3	2	1	8	3	6	4	10	7	0000110	000	0000101001	1100000010	1	4	
855	r7OPMD3A	1	50	4	7	23	160	2	4	35793	7	0	1	0	12	0	0	1	3	4	10	5	1	5	1	9	5	0100001	000	1010000111	1101000000	6	3	
856	Kg5azTkp	1	3	4	4	33	160	3	3	98785	8	0	1	0	44	1	1	1	4	2	5	7	7	9	1	7	4	0010110	111	1001000001	1001101001	6	5	
857	mYsj7C25	0	12	3	8	63	147	3	1	78492	10	0	0	0	0	1	1	0	10	1	6	7	4	3	1	3	6	0000100	111	1110111011	0011000111	3	4	
858	dns6NOaL	1	14	3	1	42	192	1	1	18454	6	0	1	0	36	1	0	0	5	3	9	7	6	2	3	10	9	1000100	101	1001011010	1111001101	1	6	
859	0KBAp915	1	71	4	1	51	158	3	4	85333	8	0	0	1	34	0	1	0	9	10	3	5	4	1	8	9	10	0001000	001	1101110011	0111010111	1	5	
860	5a0EYoij	1	24	5	4	80	141	2	5	86420	9	0	0	1	28	1	0	1	8	7	1	9	10	1	5	8	4	1011101	110	1010001001	1000010100	4	1	
861	hjcfPZND	1	5	4	7	48	143	2	10	41898	10	0	0	0	34	0	0	0	9	1	9	1	5	6	6	7	2	0001011	101	1100101010	1111100111	6	5	
862	gAo3LuRB	0	69	2	6	69	165	3	4	31006	7	0	0	1	9	1	1	0	9	7	9	1	1	8	4	6	10	1010010	111	0010000101	0100111010	6	4	
863	l3LJScUN	0	26	4	9	45	185	1	10	8803	4	1	1	0	42	1	0	1	7	5	10	7	8	4	5	9	6	0000101	010	1110001110	0010110111	6	2	
864	80aToYL7	0	12	2	8	29	161	1	9	24022	7	0	1	0	10	1	1	0	4	9	8	10	2	9	6	4	8	0110101	110	1001001001	1000110010	6	5	
865	DCpGdru0	0	80	2	1	35	198	1	2	30061	1	0	0	1	10	0	1	1	5	5	6	5	5	5	2	3	7	1111111	110	1110001010	1110011000	3	3	
866	keJSPvHf	0	1	4	6	33	158	2	5	86967	3	0	0	1	21	1	0	0	5	6	2	5	5	2	9	7	8	0011110	000	1111010011	0100100001	5	4	
867	eGS7NBAH	1	51	3	12	60	160	1	1	19765	2	0	1	0	6	1	1	0	8	6	2	4	10	10	3	7	4	1110110	001	1101111000	0011011100	2	3	
868	JzGk8sEF	0	67	2	12	52	144	2	7	96831	6	0	0	0	48	0	0	1	6	9	10	10	5	5	3	6	1	0001110	010	1000110011	1011101000	4	3	
869	ZznI6VLQ	1	33	4	12	44	140	2	2	28737	6	1	1	1	2	1	1	0	9	10	8	9	9	4	3	2	6	0100000	011	1000111100	0110001101	5	4	
870	PGzxqotF	0	42	5	1	39	170	3	3	57635	10	0	1	1	25	0	0	1	7	2	7	3	7	4	5	4	1	1000010	101	1011011100	1010111100	2	4	
871	Jm8hwa3x	0	10	1	10	53	186	3	9	26392	9	1	0	0	35	1	0	0	6	8	8	9	1	3	10	9	6	1010100	100	0100011101	0000110100	1	1	
872	WBM942ez	1	18	2	10	19	144	3	1	80828	1	1	1	1	29	1	0	0	8	1	9	6	9	5	6	6	1	0000010	011	1110101011	1000001101	2	6	
873	op4dPSwe	1	42	1	2	79	167	1	9	44048	1	1	0	1	8	1	0	1	1	1	9	8	2	8	5	8	3	0110000	000	1101111110	0101010110	2	1	
874	DPjeMVTE	1	2	5	12	39	153	3	4	99599	10	1	1	1	1	1	0	1	10	6	9	7	6	3	8	8	9	0101110	001	0100101111	0110100101	3	2	
875	8uk0Lwjd	1	23	5	2	13	147	2	4	81892	7	0	0	1	27	0	1	1	2	7	6	4	10	9	3	7	4	0110101	010	0011101011	0010011000	1	6	
876	ZoYs2LdF	1	36	2	9	20	141	1	10	55961	8	0	0	0	31	0	0	0	8	2	3	6	10	1	7	7	1	1000110	000	1110111110	1110011010	6	1	
877	iM8tUfB1	1	78	2	11	49	151	1	1	30730	8	0	0	0	14	0	0	0	7	3	10	8	7	10	3	10	8	1000101	110	1000111110	1010000010	1	6	
878	iE9251ae	1	54	2	7	68	188	2	7	25904	10	0	1	0	19	1	0	1	7	1	7	7	7	7	5	4	9	0110100	101	1100101000	1100000000	4	1	
879	QbmMKgxI	0	38	1	10	31	155	2	6	84134	10	1	1	1	14	0	1	1	8	4	7	1	10	7	4	8	2	1011101	000	1111110010	1001100011	5	3	
880	gpzkGE61	1	79	5	12	75	196	2	2	29644	10	0	0	0	24	0	0	1	5	6	10	2	9	6	4	7	8	1100111	011	0101110101	0110100000	4	6	
881	DC8lHF4o	1	2	4	4	34	181	3	7	27699	1	0	1	1	7	0	1	1	8	9	10	6	5	8	4	1	9	0101000	011	1101010011	0111100110	5	1	
882	AbamEI8R	1	18	3	10	37	156	1	8	80727	4	1	1	0	8	1	0	0	9	10	4	3	10	9	2	4	9	1011010	000	1011011111	1011000110	4	3	
883	ZMXusovi	0	5	3	6	32	155	2	7	41070	8	0	0	0	37	1	0	0	7	8	4	4	1	9	9	5	2	1010100	000	0010100110	1101000000	6	1	
884	0Cr8V9kl	0	22	2	7	19	174	1	8	77631	9	1	1	1	39	1	0	1	9	1	3	2	4	5	6	7	7	0110101	110	1101011110	1010110001	6	6	
885	vWf0lNBC	0	21	4	8	59	187	2	1	47567	4	0	0	1	5	1	1	0	4	9	1	1	9	6	7	1	10	0100100	000	1101101110	1010111110	4	4	
886	OvyoU5ig	1	42	5	1	70	168	2	9	35992	1	0	1	1	44	1	1	0	2	1	6	2	10	5	3	1	4	0010110	111	0111100101	1101000001	4	4	
887	OStQ5Wco	1	63	5	6	14	168	3	4	67866	8	1	1	0	19	0	1	0	7	3	1	1	1	8	6	8	3	1011100	110	0011001101	1011101101	5	1	
888	sEvaZrYk	1	80	3	8	72	175	1	10	61566	1	0	0	0	48	1	0	1	2	5	9	3	3	6	9	4	2	0011000	110	0010010011	1010101111	2	1	
889	JynVtxYi	1	38	5	12	42	160	2	5	32680	5	1	0	1	32	1	1	0	7	7	3	9	4	3	6	7	5	1110110	011	1110110000	1111111001	3	3	
890	ohg4nY76	0	41	4	4	46	150	3	8	89915	1	0	1	1	19	1	0	0	10	3	6	10	7	2	2	4	5	1111010	100	1110110111	0111101111	5	2	
891	ckR6AdJF	1	5	5	9	59	179	1	6	67842	1	0	0	1	18	1	0	1	4	5	3	5	6	9	6	9	2	1001110	010	0011111000	0100101101	1	2	
892	RceIi34f	1	16	3	6	22	199	1	7	54844	1	1	0	1	5	0	0	1	4	2	10	3	3	1	5	2	9	0000011	001	0100100011	0111000010	3	1	
893	WCjOt2IE	1	21	2	12	75	169	2	1	27425	3	0	1	1	19	0	1	1	3	7	4	5	1	9	4	2	7	1111111	100	0010110111	0011011011	6	5	
894	h37ODzyE	0	13	5	3	37	189	1	10	47360	9	1	0	0	26	0	1	0	4	5	4	10	8	2	6	4	8	0110001	010	1111111110	0100111000	4	2	
895	92kwpe7F	0	47	1	5	15	184	3	1	30453	4	1	0	1	23	1	1	0	10	10	10	1	7	6	4	4	9	1100011	100	1100101111	1110011001	3	4	
896	1UuCTSXJ	0	2	5	10	75	142	1	1	92018	6	0	1	0	35	0	1	1	5	10	9	2	1	4	3	5	7	1010000	010	1110101000	0010010111	2	6	
897	xB8fLj0X	1	6	5	2	28	180	1	7	38533	4	1	0	1	2	0	1	1	1	3	10	1	4	6	4	2	5	1101110	111	1000101101	0000010000	5	1	
898	8udC5chU	1	18	2	4	18	142	2	10	2954	8	0	1	1	35	1	1	1	8	4	5	10	6	4	6	3	9	0110101	000	1111001101	1001100100	2	4	
899	X2rHe94G	1	27	2	3	54	159	2	4	14762	8	1	0	0	2	0	0	1	7	3	2	10	10	1	2	6	10	0110100	010	1110000101	1100101101	5	6	
900	kiQCnAy3	0	62	4	3	68	146	1	1	28381	10	1	0	0	35	1	0	0	3	7	5	6	7	3	4	6	5	1011010	101	0101100110	1010110110	3	5	
901	rphtv06n	0	69	5	6	51	148	3	10	75619	4	0	1	0	38	0	0	0	1	1	4	4	10	5	10	3	3	0101100	111	0111101101	0011011100	2	2	
902	YLOHZSTg	1	13	1	4	50	177	1	5	82859	6	0	1	0	5	0	1	0	5	8	9	1	6	6	7	2	1	0010011	001	0111110000	0000101111	3	3	
903	2I19zaYF	0	7	3	7	47	195	1	1	52175	6	0	0	1	3	0	1	1	3	6	10	8	1	8	7	9	7	1010010	111	0000101001	1000110000	5	3	
904	tL7X1RYg	0	50	5	10	62	186	1	3	11212	7	1	0	0	44	0	1	1	1	1	7	4	9	5	9	2	3	0010001	000	1110110111	1101100011	5	5	
905	pfFnJsZN	1	28	2	3	25	151	1	3	46642	7	1	0	1	2	0	1	1	4	6	5	2	1	10	2	8	3	0010001	100	0010000011	1100110101	1	2	
906	KBlEaJAp	1	53	5	10	58	163	2	10	23524	1	1	1	0	21	1	1	1	7	10	10	1	7	1	6	8	2	0111111	001	1011110110	0001010111	2	3	
907	yS6DwAgP	1	40	2	4	56	147	2	5	3157	4	0	0	0	10	0	1	0	2	10	4	7	8	7	1	10	9	0001011	001	0010101010	1101001001	2	2	
908	Tz2YKvUH	0	80	2	9	48	155	2	7	30428	9	0	1	1	49	1	1	0	4	5	5	3	4	4	7	8	8	1111101	101	1110100011	0100000001	6	6	
909	dESpOqRZ	0	41	2	6	60	142	3	3	22055	5	1	0	1	3	1	1	0	4	9	1	7	7	3	5	2	3	0101101	001	0100101100	1111100111	5	2	
910	LIVYecrl	0	39	1	7	34	161	3	9	83575	2	1	0	0	21	0	1	0	8	7	8	4	1	8	3	5	5	0100000	011	1011000110	0101010000	6	6	
911	PZsmhEKB	0	33	1	11	30	185	3	7	20121	7	1	1	1	31	0	0	1	3	4	3	7	2	9	10	1	7	0000101	010	0010010110	1101111100	2	4	
912	NIS63TWg	1	11	1	5	29	182	3	5	54760	3	0	1	1	2	1	1	1	2	10	2	8	1	10	1	3	6	1010011	001	1110101100	1101101101	6	2	
913	e4jSdNOI	0	38	5	7	11	172	2	6	83751	10	1	1	0	48	0	1	1	10	6	4	5	7	1	2	6	1	1101000	100	1101110111	0111101011	3	6	
914	Y5ogtqlm	0	57	3	9	45	156	2	1	21762	2	0	1	0	45	0	1	0	2	8	9	9	10	5	6	6	8	0010011	000	0111000111	1010000100	6	4	
915	cK3h6lyR	0	74	3	3	69	165	3	9	13925	6	0	1	1	44	1	1	1	3	9	3	2	6	7	9	1	8	0010001	011	0100100101	1001010101	2	4	
916	yhMDsXH1	0	22	4	2	13	161	2	10	75091	3	1	1	1	45	1	1	0	3	5	8	3	1	10	9	4	9	0110000	011	0001001001	1101101101	6	5	
917	Ypi2W0EA	1	48	1	11	77	157	1	6	4945	3	1	0	1	8	0	0	1	1	4	10	9	6	2	3	6	3	1010111	011	0000011010	0110000101	1	5	
918	oR42Wauj	1	30	1	10	41	189	3	2	90073	3	0	0	0	8	0	0	0	5	6	4	9	5	5	1	1	3	1100000	011	1111100100	0000010101	4	1	
919	zNdBk3V0	0	59	2	3	28	200	2	3	71616	2	1	1	0	35	1	1	0	9	8	7	2	5	8	9	10	4	0101001	110	0101010110	0101001111	2	4	
920	a4D32PrJ	1	80	1	6	51	195	1	5	73816	3	1	1	1	17	0	1	1	3	1	2	4	8	9	5	1	4	0000111	100	0101010001	1001111010	6	5	
921	zDO14LJV	1	41	1	1	18	156	1	5	26813	4	1	0	0	9	0	1	1	10	3	3	6	8	1	8	9	8	0010010	100	1100010011	1111001001	4	2	
922	CwWtxA8M	0	37	3	11	22	150	2	6	41449	1	0	1	1	18	1	1	0	8	6	3	7	6	10	8	2	1	1101001	101	0110100001	1010101101	4	3	
923	kOzWKGpB	1	69	4	11	46	172	3	3	71850	10	1	1	0	14	0	0	1	8	3	1	4	6	5	2	9	9	1100100	000	0111110111	0011110011	5	3	
924	Baf2QOcl	0	39	5	5	32	193	1	10	91352	5	1	1	0	30	0	1	0	4	10	7	2	4	1	8	10	5	1111010	110	0010000100	0100010100	5	2	
925	9jv3xQLz	1	30	4	3	40	163	2	3	27076	8	0	0	0	11	0	1	1	7	4	7	6	2	4	10	2	2	1110100	000	1001000111	0101001101	5	6	
926	kTeFZDxw	1	59	5	9	20	158	2	8	12983	3	0	0	1	5	1	1	1	9	2	8	5	6	7	6	8	5	0100011	010	0011100111	1010001111	6	3	
927	PzHEt8fr	0	63	3	11	51	169	2	6	83422	9	0	0	1	20	1	0	0	7	10	9	1	2	10	2	4	7	1100110	110	0001001010	0010101001	6	2	
928	In5HLjDi	1	75	5	4	31	158	1	1	81975	7	0	1	1	23	1	1	1	6	4	9	9	9	6	9	8	1	0011010	101	1000001000	0001100010	5	6	
929	2d9YNgf6	1	2	5	12	13	159	2	1	24462	1	0	0	1	46	1	1	1	5	1	1	9	4	2	7	7	10	0110001	101	0111010101	0111010111	2	5	
930	rhV9YLF7	1	54	3	11	67	177	1	6	94685	4	1	1	0	4	0	0	0	7	8	9	5	5	5	1	4	6	0000111	110	0001010001	1100000001	6	6	
931	joNYvxlK	1	23	2	7	31	149	3	1	17949	8	0	0	1	25	0	1	1	8	5	6	5	1	1	5	10	2	0010011	010	1111110101	1001110000	2	5	
932	CaqTipul	0	40	4	7	12	166	3	7	99655	1	1	0	1	32	1	1	1	5	10	2	5	10	5	6	4	4	0111000	000	1110100000	0100011000	4	1	
933	Smg7ulZ3	1	25	4	3	57	176	1	7	4016	8	1	0	1	12	0	1	1	5	9	6	9	9	10	8	3	9	1010011	011	0001001001	0110000101	1	3	
934	3zu8np9v	1	20	5	12	50	156	1	6	65335	8	1	1	1	29	0	0	1	6	7	10	2	2	1	3	1	3	1111110	111	0010110110	0100110001	5	1	
935	tjPDQnzO	1	31	4	11	62	145	3	10	30250	9	1	1	1	28	0	0	1	6	6	10	5	3	5	9	2	2	1101101	110	1101001100	0100110001	5	4	
936	wH4SofZN	0	29	3	6	47	168	3	8	4334	5	0	1	0	6	0	1	0	7	2	4	4	7	5	5	5	9	0111100	001	0101110110	0100101000	5	5	
937	1vL0IQFn	1	24	4	12	58	166	2	5	56800	5	0	0	0	1	0	0	1	2	6	1	6	9	2	9	5	4	1110001	101	0101110111	1000110100	5	1	
938	Oh56BSG3	1	52	3	1	24	156	1	3	44720	5	1	1	0	24	1	1	1	1	5	4	5	10	2	1	5	1	0010011	000	1110001101	0110111010	1	5	
939	c2Bqy6D1	1	74	4	4	11	180	1	2	13569	3	0	1	1	7	0	1	0	2	10	7	8	6	3	6	8	3	0000001	010	0100000111	0011111101	1	5	
940	2FRJTO6o	1	69	2	3	75	196	1	3	91597	5	0	1	1	20	0	0	0	8	9	7	5	9	3	4	2	5	1011111	001	1101100011	1011100000	1	4	
941	x1fzeuVr	0	64	2	10	69	186	3	10	32487	6	1	1	0	23	1	0	1	4	1	10	3	1	2	4	5	9	1000011	000	1101000000	0111010100	5	5	
942	bu6mx3Dt	1	66	3	6	73	187	3	3	98943	7	1	1	0	40	0	0	1	3	6	3	10	1	8	2	6	6	0011100	011	1001010111	0101100101	1	3	
943	D1E68oTM	1	10	1	12	36	179	1	7	56323	10	0	1	1	21	1	0	1	1	10	5	6	6	2	6	7	2	1000011	010	0111100001	1111011111	5	1	
944	mCciI61Z	0	38	1	5	46	166	3	2	59883	1	0	0	0	28	1	0	1	10	2	5	2	5	10	7	5	1	1010100	101	1011011011	1100010000	3	2	
945	9mFCyk5h	1	43	3	1	66	173	3	2	93704	9	1	0	0	47	1	0	0	5	2	2	5	4	5	8	10	6	1011010	110	0010110101	1111100110	2	5	
946	3QWA5LNi	0	43	2	12	70	164	3	10	14348	1	0	0	1	30	1	1	1	8	8	3	3	5	8	1	2	3	0011111	110	1111101110	0101100111	3	5	
947	KSnszV01	0	52	5	5	52	175	2	8	76649	5	0	0	1	13	0	1	0	8	3	9	6	5	1	3	9	10	1000110	111	1001011111	1111010011	2	2	
948	7qfUBTtj	0	34	5	9	73	157	2	2	52721	2	0	0	1	4	0	1	0	8	10	3	7	7	3	3	4	2	1010000	100	0101011111	0001110100	6	3	
949	BiTyEZLh	1	10	4	4	62	189	3	2	78424	5	0	0	1	35	0	1	0	2	7	8	3	10	2	1	8	3	1110100	110	0011100101	0010000110	2	1	
950	8eic9XN4	0	21	5	8	78	182	2	9	57227	4	0	0	1	17	0	1	1	10	6	1	9	10	2	5	3	8	1100101	010	1000011111	0010101101	6	2	
951	71Yoi2ZW	1	50	4	3	41	169	1	6	54421	7	1	0	1	17	0	1	1	5	10	6	4	5	8	7	10	2	1001101	000	0010110000	0010011110	2	5	
952	1cpZP28v	0	6	3	10	79	166	1	6	75255	8	1	0	0	46	0	0	0	3	1	3	3	6	2	1	3	7	1101110	011	0000000000	0000101111	5	5	
953	0ZBpfWUd	0	69	2	2	47	179	2	3	12479	4	0	1	1	15	1	1	0	3	7	5	9	1	3	6	9	9	0110000	000	1010010011	1101111101	3	1	
954	MPa8uEiz	0	32	1	1	63	159	3	2	4375	8	1	0	1	16	1	1	0	10	6	5	1	6	5	8	4	1	1001010	011	1101001101	0011111100	1	5	
955	zSc0TOgh	0	73	2	5	75	181	2	7	92802	7	0	1	1	40	0	0	1	1	7	4	9	5	5	6	9	7	0101001	011	0011010000	1001110111	3	6	
956	RDStC2OZ	0	43	1	3	26	140	1	5	21447	7	1	1	1	24	1	0	0	5	1	5	7	5	6	9	5	9	1010101	010	0101101000	0110011111	5	3	
957	E816jZOR	1	25	3	12	72	160	3	10	17318	3	1	1	1	10	0	0	1	6	7	5	3	4	9	3	4	8	0001101	000	0111111101	1110010000	4	2	
958	KIpjBlNf	1	21	1	3	42	184	1	6	19704	9	1	1	0	5	0	0	1	5	6	5	7	3	6	10	6	6	1110100	001	0000010001	1110001010	4	1	
959	kZmKpgdY	0	42	4	3	46	188	1	3	92218	3	1	0	1	1	0	0	1	4	5	10	10	1	7	6	7	3	0110010	110	1001111000	0010101101	5	1	
960	2e6IUhJg	1	1	1	5	39	144	1	7	98634	8	1	1	1	2	1	0	0	4	3	5	9	2	8	4	8	4	0011111	110	1000000111	0000110001	3	6	
961	kMIAJ1vH	1	64	1	3	68	178	1	6	8882	1	0	1	1	27	1	1	0	2	8	2	3	6	5	5	8	7	0010111	110	0011101010	0011001000	4	6	
962	YJbqh6OB	0	22	2	12	37	183	3	10	61932	10	1	1	0	34	1	1	0	5	2	8	3	4	1	2	3	9	1010101	001	0101010010	1101111001	5	3	
963	9hnaHSrP	0	5	3	8	78	161	3	7	12867	10	0	1	0	7	1	0	0	2	7	1	8	6	3	10	3	6	0100000	101	0100111000	0101101110	2	1	
964	KutLDO8G	0	8	3	4	76	189	1	2	36866	6	1	0	1	43	0	0	0	7	2	2	4	9	3	7	7	2	1010100	011	1010101010	1110000100	5	5	
965	odkXy2hK	1	23	3	1	29	145	2	3	55797	1	0	1	1	18	0	0	0	6	6	2	7	5	7	2	6	4	0110000	101	0010110110	1010101100	3	6	
966	m9SaVRJM	1	54	1	2	40	174	3	6	88031	9	1	1	0	43	1	1	0	1	2	10	8	10	10	10	3	8	0011011	111	0001000011	0111110001	6	5	
967	mM3ArQyB	1	7	3	9	21	150	2	9	95569	10	0	0	1	44	1	0	1	8	10	5	5	6	5	10	8	2	0000010	100	1010100111	0101010111	5	2	
968	wecf1CdG	1	64	2	6	37	148	2	5	17622	5	1	1	0	6	1	1	1	10	6	4	1	3	9	10	2	5	1100000	011	0011110111	0101101010	4	5	
969	bLl2XAUW	0	65	3	3	28	196	3	8	23635	4	0	1	1	36	0	0	1	3	1	3	6	7	1	1	7	4	0110011	000	1011011011	1100111101	6	1	
970	s2Zprdaz	1	1	5	5	19	180	1	7	23822	4	0	0	0	38	1	0	0	1	10	4	5	4	10	3	10	8	1010100	101	1111001111	0000010110	3	5	
971	gl96MZeE	0	50	2	10	24	142	1	10	9674	2	0	1	0	22	0	0	0	10	10	1	5	9	5	1	5	5	1101100	111	0000000111	1001000100	1	5	
972	o7rIjmQU	1	18	3	1	26	184	2	3	95704	5	0	1	0	40	1	1	0	3	9	3	7	9	2	9	6	3	1000010	111	1101001110	1100010101	1	3	
973	Afzm2XU4	0	14	2	12	77	169	2	2	21597	1	1	0	1	8	1	0	1	7	5	3	3	3	6	3	2	7	0011101	111	0110011100	0011011011	6	4	
974	THwJfnod	0	35	1	7	22	189	2	5	70220	9	1	1	1	4	1	1	0	5	3	1	8	8	5	7	5	7	1011000	001	1011101010	0100110001	1	3	
975	k8ISrK9l	0	80	4	1	51	147	2	4	58167	2	0	0	1	24	1	0	0	9	1	3	4	10	8	10	3	8	1101100	000	1111011001	1000100101	5	3	
